,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,ТГ,"Зарезерви
ровано",Доступно
793,A11_825,A11_825-005,80069933,Пуф 082,"Пуф Руби ПФ-1, бежевый",35,,1.0
794,A11_825,A11_825-005,80091907,Цветочные композиции,"Иск. растение в корзинке Вейник остроконечный 8J-11AK0023, H55 см",27,,1.0
795,A11_825,A11_825-005,80098406,Шкаф для одежды,"Карниз ЛД 285.010.000, кожа ленто",33,,2.0
796,A11_825,A11_825-005,80100276,Вешалка комбинированная,"Вешалка комбинированная с зеркалом Марта ЛД 124.110.000, дезира эш/белый",38,,1.0
797,A11_825,A11_825-005,80100604,Корпус 083,"Корпус шкафа 2-створчатого Александрия ЛД 125.020.000, рустика",38,,1.0
798,A11_825,A11_825-005,80100609,Вешалка комбинированная,"Вешалка комбинированная с зеркалом Александрия ЛД 125.110.000, рустика/кожа ленто/кремовый",38,,1.0
799,A11_825,A11_825-005,80100616,Фасад 083,"Фасад глухой Александрия ЛД 125.002.000, рустика/кожа ленто",38,,2.0
800,A11_825,A11_825-005,80101584,вешалки деревянные,"Вешалка д/одежды BERKRAFT Nature MC011B-1, 44,5 см, бежевый",28,,2.0
801,A11_825,A11_825-005,80101588,вешалки деревянные,"Вешалка д/костюма BERKRAFT Nature MC041H, 45 см, вишневый",28,,2.0
802,A11_825,A11_825-005,80262740,Корпус 083,"Корпус шкафа 1-створчатого Марта ЛД 124.010.000М, дезира эш",38,,1.0
803,A11_825,A11_825-005,80269501,хранение вещей,"Корзинка универс. econova 12336 4312336, в асс.",28,,1.0
804,A11_825,A11_825-005,80272971,Шкаф 083,"Шкаф OSKAR 2D, дуб Санремо",38,,1.0
805,A11_825,A11_825-005,80275434,"Рамки, фоторамки","Фоторамка Gallery 641861-4, 10х15 см, белый",23,,1.0
806,A11_825,A11_825-005,80275439,"Рамки, фоторамки","Фоторамка Gallery 636421-4, 10х15 см, серебряный",23,,1.0
807,A11_825,A11_825-005,80277219,Отд.ст. диспенсеры,"Дозатор д/жидк. мыла Vanstore Crown 302-03, 175 мл, бежевый",20,,1.0
808,A11_825,A11_825-005,80277574,Фасад 083,"Фасад шкафа Марта ЛД 124.001.000 М, дезира эш",38,,1.0
809,A11_825,A11_825-005,80286123,Вешалка,"Вешалка OSKAR 90, дуб Санремо",38,,1.0
810,A11_825,A11_825-005,80286128,Тумба для обуви 083,"Тумба OSKAR 1D2N, дуб Санремо",38,,1.0
811,A11_825,A11_825-005,80286259,Тумба для обуви 083,"Тумба с ящиками Шервуд ТПШ-1, дуб Сонома",38,,1.0
812,A11_825,A11_825-005,80286262,Тумба для обуви 083,"Тумба с ящиком Шервуд ТПШ-4, дуб Сонома",38,,1.0
813,A11_825,A11_825-005,80286264,Шкаф 083,"Шкаф 2 Шервуд ШПШ-2, дуб Сонома",38,,1.0
814,A11_825,A11_825-005,80286265,Аксессуар 083,"Панель 1 Шервуд ППШ-1, дуб Сонома",38,,1.0
815,A11_825,A11_825-005,80286266,Вешалка,"Вешалка настенная 1 Шервуд ВПШ-1, дуб Сонома",38,,1.0
816,A11_825,A11_825-005,80286267,Зеркало 083,"Зеркало настенное 1 Шервуд ЗПШ-1, дуб Сонома",38,,1.0
817,A11_825,A11_825-005,80286269,Полка 083,"Полка Шервуд ПЛПШ-2, дуб Сонома",38,,1.0
818,A11_825,A11_825-005,80286272,Полка 083,"Полка Шервуд ПЛПШ- 5, дуб Сонома",38,,1.0
819,A11_825,A11_825-005,80286292,Аксессуар 083,"Обитое сиденье для пуфа 1 Шервуд ОСШ-1, дуб Сонома",38,,1.0
820,A11_825,A11_825-005,80288476,Шкаф 083,"Шкаф для одежды 2-дв. Тоскана № 21 97760.02.000, дуб кантри/белый глянец",38,,1.0
821,A11_825,A11_825-005,80288477,Вешалка,"Шкаф для одежды открытый Тоскана № 22 97760.05.000, дуб кантри/белый глянец",38,,1.0
822,A11_825,A11_825-005,80288478,Тумба для обуви 083,"Тумба МЦН Тоскана № 23 97760.06.000, дуб кантри/белый глянец",38,,1.0
823,A11_825,A11_825-005,80288480,Зеркало 083,"Зеркало Тоскана № 25 97760.08.000, дуб кантри",38,,1.0
824,A11_825,A11_825-005,80302907,Часы,"Часы настенные 79780, D30 см, серебряный",23,,1.0
825,A11_825,A11_825-005,80302949,"Рамки, фоторамки","Фоторамка Johan 41206, 15х20 см, антрацит",23,,1.0
826,A11_825,A11_825-005,80307387,Вешалка,"Вешалка настенная OLIVIA, вудлайн крем",38,,1.0
827,A11_825,A11_825-005,80307388,Тумба для обуви 083,"Тумба OLIVIA 1S, вудлайн крем/дуб анкона",38,,1.0
828,A11_825,A11_825-005,80307389,Вешалка комбинированная,"Шкаф OLIVIA 1DZ, вудлайн крем/дуб анкона",38,,1.0
829,A11_825,A11_825-005,80307390,Тумба для обуви 083,"Тумба для обуви OLIVIA 2D1S, вудлайн крем/дуб анкона",38,,1.0
830,A11_825,A11_825-005,80307391,Полка 083,"Полка навесная OLIVIA, вудлайн крем",38,,1.0
831,A11_825,A11_825-005,80307392,Зеркало 083,"Зеркало OLIVIA L, вудлайн крем",38,,1.0
832,A11_825,A11_825-005,80307450,Прихожая_комплект,"Шкаф МЦН Бостон 97760.03.000, кремовый белый/молочный (Taurus Milk)",38,,1.0
833,A11_825,A11_825-005,80310712,Подушки декоративные,"Подушка Belezza Shaggy 6122487, 40х40 см, в асс. (020)",11,,1.0
834,A11_825,A11_825-005,80322143,хранение вещей,"Корзинка универс. econova 3XL 12713 4312973, в асс.",28,,1.0
835,A11_825,A11_825-005,80323039,Мультирамки..,"Мультирамка на 8 фото BB02-1124063, античный зелёный",23,,1.0
836,A11_825,A11_825-005,80325861,Цветы искусств в горшках,"Иск. растение в горшке ""Суккулент"" 8J-1735380, H11 см, зелёный/белый",27,,1.0
837,A11_825,A11_825-005,80325872,Цветы искусств в горшках,"Иск. растение в горшке ""Кипарисовик"" 8J-18CK0020, H25 см, зелёный/чёрный",27,,1.0
838,A11_825,A11_825-005,80327013,Декор. фигуры настольные,"Статуэтка Птичка K8737-KMF, Н10,5 см, серый/серебряный",27,,2.0
839,A11_825,A11_825-005,80329203,Подушки декоративные,"Декор. подушка Медведь B29166/50S3, бежевый",11,,1.0
840,A11_825,A11_825-005,80329764,"Пледы 1,5 спальные","Плед MITTE Basis PPLAIN, 150х180 см, серый",11,,2.0
841,A11_825,A11_825-005,80329765,"Пледы 1,5 спальные","Плед MITTE Basis PPLAIN, 150х180 см, бежевый",11,,1.0
842,A11_825,A11_825-005,80330786,вешалки деревянные,"Вешалка д/верхней одежды BERKRAFT Nature DH97018, 45 см, белый",28,,4.0
843,A11_825,A11_825-005,80330787,вешалки деревянные,"Вешалка д/верхней одежды BERKRAFT Nature DH9701R, 45 см, коричневый",28,,3.0
844,A11_825,A11_825-005,80335636,Часы,"Часы настенные L1529C, D33 см, чёрный матовый",23,,1.0
845,A11_825,A11_825-005,80335751,Прихожая_комплект,"Шкаф МЦН Бостон 97760.03.000, дуб седан/серый (Mercury Grey 722 W)",38,,1.0
846,A11_825,A11_825-005,80337761,Тумба для обуви 089,"Корпус обувницы Бен-1, белый",38,,1.0
847,A11_825,A11_825-005,80337763,Тумба для обуви 089,"Корпус обувницы Бен-1, дуб Сонома",38,,1.0
848,A11_825,A11_825-005,80337770,Тумба для обуви 089,"Корпус обувницы Бен-2, бетон",38,,1.0
849,A11_825,A11_825-005,80337773,Доп. элемент 089,"Сиденье обувницы Бен-1, синий (Kolibri Blue)",38,,1.0
850,A11_825,A11_825-005,80337774,Доп. элемент 089,"Сиденье обувницы Бен-1, кремовый (Kolibri Cream)",38,,1.0
851,A11_825,A11_825-005,80337775,Доп. элемент 089,"Сиденье обувницы Бен-1, коричневый (Kolibri Koriza)",38,,1.0
852,A11_825,A11_825-005,80337776,Доп. элемент 089,"Сиденье обувницы Бен-1, аквамарин (Kolibri Aquamarine)",38,,1.0
853,A11_825,A11_825-005,80337778,Доп. элемент 089,"Сиденье обувницы Бен-1, ментоловый (Kolibri Mentol)",38,,1.0
854,A11_825,A11_825-005,80337780,Доп. элемент 089,"Сиденье обувницы Бен-2, серебристый (Kolibri Silver)",38,,1.0
855,A11_825,A11_825-005,80337986,Пледы 2 спальные,"Плед MITTE Zickzack PZZ, 180х200 см, белый/розовый",11,,1.0
856,A11_825,A11_825-005,80339371,Шкаф 083,"Шкаф TIFFANY 1Z2S (II), вудлайн кремовый",38,,1.0
857,A11_825,A11_825-005,80339372,Вешалка,"Вешалка настенная TIFFANY L, вудлайн кремовый",38,,1.0
858,A11_825,A11_825-005,80339373,Тумба для обуви 083,"Тумба для обуви TIFFANY 1D, вудлайн кремовый",38,,1.0
859,A11_825,A11_825-005,80339374,Тумба для обуви 083,"Тумба для обуви TIFFANY 3D, вудлайн кремовый",38,,1.0
860,A11_825,A11_825-005,80344105,Игрушки мягкие,"Игрушка мягконабивная IMPRESS Медвежонок B30429/18, бежевый",11,,1.0
861,A11_825,A11_825-005,80346408,Полотенца гостевые,"Полотенце MICASA Blanes, 30х50 см, серо-коричневый (20000)",11,,1.0
862,A11_825,A11_825-005,80347182,Покрывала 2 спальные,"Покрывало MITTE Quadrat, 170х210 см, в асс.",11,,1.0
863,A11_825,A11_825-005,80347536,тапки домашние,"Пантолеты женские LUCKY LAND 3293W-CH-O, 39, в асс.",11,,1.0
864,A11_825,A11_825-005,80347791,обувь пляжная,"Пантолеты женские LUCKY LAND 3474W-IS, 37, в асс.",11,,2.0
865,A11_825,A11_825-005,80349238,тарелки десертные (18-20),"Тарелка десертная Quinsberry Home made YQ1966, D21 см",22,,1.0
866,A11_825,A11_825-005,80355100,Подушки на стул 228,"Подушка-галета на завязках и с тафтингом Linen Way 66247, 40х40 см, коричневый",11,,1.0
867,A11_825,A11_825-005,80356239,сезонные товары,"Держатель д/обуви MITTE HDL200323-02, бежевый",28,,2.0
868,A11_825,A11_825-005,80356241,бытовые мелочи,"Ложка д/обуви HOFF 20HDL0218-04, белый",28,,1.0
869,A11_825,A11_825-005,80356534,хранение вещей,"Корзинка Береста 522035, 7,5 л, космик",28,,2.0
870,A11_825,A11_825-005,80356543,хранение вещей,"Корзинка Лофт 642099, 3,8 л, в асс.",28,,3.0
871,A11_825,A11_825-005,80359724,хранение вещей,"Корзинка BEROSSI Soft ИК 308, 4,1 л, в асс.",28,,1.0
872,A11_825,A11_825-005,80362484,Отд.ст. диспенсеры,"Дозатор д/жидк. мыла Создавая мечты FOR-DA021BG, бежевый",20,,1.0
873,A11_825,A11_825-005,80362542,вешалки металл,"Вешалка д/брюк и юбок пятиуровневая MITTE Rainbow MHD311, серый",28,,1.0
874,A11_825,A11_825-005,80366265,Часы,"Часы настольные Михаил Москвин Мишель 3р, 30,1х17,8х5 см, коричневый",23,,1.0
875,A11_825,A11_825-005,80366881,Подушки декоративные,"Декор. подушка Tropic 5010933/blue, 38х38 см, синий",11,,1.0
876,A11_825,A11_825-005,80368997,хранение вещей,"Набор чехлов д/одежды HOFF 20HDL0805-08, 2 шт.",28,,1.0
877,A11_825,A11_825-005,80373403,"Рамки, фоторамки","Фоторамка Gallery 642440-4, 10х15 см, серо-коричневый",23,,1.0
878,A11_825,A11_825-005,80373404,"Рамки, фоторамки","Фоторамка Gallery 642440-6, 15х21 см, серо-коричневый",23,,1.0
879,A11_825,A11_825-005,80381726,Свечи базовые,"Свеча Bartek Вельвет, 6х12х6 см, серый",27,,1.0
880,A11_825,A11_825-005,80381729,Свечи базовые,"Свеча Bartek Вельвет, 7х15х7 см, серый",27,,1.0
881,A11_825,A11_825-005,80384437,Подушки декоративные,"Декор. подушка Illusion 5010850, 35x35 см, в асс.",11,,1.0
